campaign_id,branch_type,region,season,occasion,cake_type,promotion_type,discount_percent,social_media_spend,influencer_support,customization_available,personalized_bundle,day_of_week,campaign_duration_days,estimated_foot_traffic,website_visits,branch_capacity,base_price,actual_orders,actual_revenue,gross_margin_percent,campaign_cost,actual_profit,actual_roi,success_label
CMP-01540,CBD / Office,Central,New Year,Birthday,Matcha,Discount,5,46831,1,0,0,Weekend,13,9029,8194,551,758,602,433500.2,46.37,93098.65,107903.7,1.159,0
CMP-01541,Neighborhood,North,Normal,Couple Gift,Vanilla,Social Challenge,10,32851,1,0,0,Weekday,6,5605,6597,501,781,189,132848.1,55.61,70500.92,3376.05,0.048,0
CMP-01542,University Area,Bangkok,Christmas,Office Celebration,Matcha,Limited Edition,0,42924,0,0,0,Weekend,9,11268,7147,328,900,391,365976.0,53.43,60139.9,135393.78,2.251,1
CMP-01543,Mall,South,Normal,Birthday,Fruit Cake,Free Add-on,20,57370,0,0,1,Weekend,14,11155,8341,649,886,662,525532.67,41.45,123085.33,94743.99,0.77,0
CMP-01544,Mall,North,Graduation,Self Reward,Matcha,Bundle,25,5000,0,0,1,Weekday,13,9370,900,664,710,277,165202.8,48.27,46633.94,33102.31,0.71,0
CMP-01545,Neighborhood,Bangkok,Back to School,Seasonal Gift,Matcha,Personalized Box,20,5485,0,0,1,Weekday,14,6213,2293,357,806,255,184154.88,50.55,64753.64,28334.35,0.438,0
CMP-01546,Mall,Bangkok,Normal,Birthday,Matcha,Bundle,5,43072,0,1,0,Weekend,12,15025,5755,535,859,598,531917.71,56.49,66674.6,233798.4,3.507,1
CMP-01547,University Area,Bangkok,Normal,Seasonal Gift,Vanilla,Discount,0,16472,0,0,0,Weekday,14,9158,3215,521,783,213,166779.0,51.32,64493.68,21097.81,0.327,0
CMP-01548,CBD / Office,North,Songkran,Office Celebration,Vanilla,Creator Collaboration,15,64440,1,1,1,Weekend,8,9065,16399,628,707,735,534454.88,63.11,145509.44,191765.92,1.318,1
CMP-01549,Mall,Bangkok,Songkran,Friend Group,Red Velvet,Free Add-on,5,36353,1,0,0,Weekday,4,12708,7400,489,995,242,228750.5,48.35,74588.26,36004.47,0.483,0
CMP-01550,Neighborhood,South,Graduation,Office Celebration,Red Velvet,Discount,20,29593,1,1,0,Weekend,8,5003,5567,444,992,444,384070.66,53.47,95470.02,109911.34,1.151,0
CMP-01551,CBD / Office,Bangkok,Mother's Day,Self Reward,Red Velvet,Free Add-on,30,45836,1,0,0,Weekday,4,11299,10456,666,988,373,257966.8,43.57,81734.51,30650.48,0.375,0
CMP-01552,CBD / Office,Bangkok,Mother's Day,Couple Gift,Chocolate,Discount,15,39571,0,0,0,Weekday,12,12289,5033,451,817,645,447920.25,44.79,82402.95,118235.01,1.435,1
CMP-01553,Mall,South,Back to School,Friend Group,Strawberry,Discount,15,11542,0,1,0,Weekday,5,9691,2662,548,908,236,198537.83,54.98,29240.24,79918.49,2.733,0
CMP-01554,Neighborhood,North,New Year,Seasonal Gift,Cheesecake,Limited Edition,0,61536,1,0,0,Weekday,3,6033,12245,451,894,184,171075.84,56.53,104875.46,-8169.78,-0.078,0
CMP-01555,Mall,Bangkok,Normal,Office Celebration,Vanilla,Free Add-on,25,48835,0,0,0,Weekday,6,12771,6985,607,642,399,192118.5,47.77,71162.47,20610.88,0.29,0
CMP-01556,Mall,Bangkok,Valentine,Self Reward,Cheesecake,Personalized Box,25,33784,0,1,0,Weekday,12,14952,7301,537,1035,884,747963.45,41.94,60661.21,253020.19,4.171,1
CMP-01557,University Area,Bangkok,Normal,Friend Group,Matcha,Limited Edition,10,41205,0,0,0,Weekend,13,7635,4184,508,960,326,292930.56,51.7,94074.7,57378.97,0.61,0
CMP-01558,Neighborhood,Central,Songkran,Office Celebration,Cheesecake,Limited Edition,20,5000,0,0,0,Weekend,10,5181,1774,310,921,139,106511.81,36.08,40089.68,-1660.14,-0.041,0
CMP-01559,CBD / Office,Northeast,New Year,Family Celebration,Strawberry,Free Add-on,10,20784,0,0,0,Weekend,6,7232,3935,625,1079,218,211699.8,55.68,34146.97,83725.64,2.452,0
CMP-01560,Mall,Bangkok,Graduation,Birthday,Matcha,Limited Edition,15,45717,0,0,0,Weekday,13,15749,9311,587,851,1062,798925.61,53.18,82863.86,342008.78,4.127,1
CMP-01561,University Area,South,Normal,Couple Gift,Vanilla,Limited Edition,15,24807,0,1,0,Weekday,6,8405,3458,485,900,195,169104.78,41.05,48397.14,21018.8,0.434,0
CMP-01562,Mall,Northeast,Back to School,Birthday,Red Velvet,Social Challenge,0,47715,0,0,0,Weekend,14,11256,9475,481,855,715,611325.0,52.89,74274.81,249065.86,3.353,1
CMP-01563,Transit,North,Normal,Family Celebration,Cheesecake,Creator Collaboration,5,26178,0,0,0,Weekend,9,7731,7495,198,1023,258,250737.3,48.21,46444.2,74427.82,1.603,1
CMP-01564,Mall,Bangkok,Normal,Couple Gift,Red Velvet,Limited Edition,25,44164,1,0,0,Weekday,10,15208,5678,493,1020,505,401778.0,47.36,114535.51,75744.98,0.661,0
CMP-01565,Mall,Northeast,Back to School,Self Reward,Vanilla,Creator Collaboration,20,64281,1,0,1,Weekday,3,10088,19843,444,761,161,109778.82,38.84,121177.81,-78536.52,-0.648,0
CMP-01566,CBD / Office,South,Normal,Birthday,Fruit Cake,Bundle,25,12752,0,0,0,Weekday,5,7619,2142,410,930,162,112995.0,43.02,23674.26,24941.26,1.054,0
CMP-01567,Neighborhood,Central,Normal,Seasonal Gift,Strawberry,Creator Collaboration,15,67464,1,0,0,Weekday,13,5078,19914,385,906,737,567563.7,50.15,135558.18,149100.03,1.1,0
CMP-01568,CBD / Office,Bangkok,Graduation,Self Reward,Cheesecake,Social Challenge,0,62274,0,0,1,Weekday,3,10569,16886,620,968,250,271040.0,49.3,78825.02,54802.31,0.695,0
CMP-01569,CBD / Office,Bangkok,Graduation,Office Celebration,Strawberry,Creator Collaboration,15,79985,1,1,0,Weekday,8,11642,27876,560,836,559,432975.69,53.69,139716.92,92768.19,0.664,0
CMP-01570,Neighborhood,Bangkok,Normal,Office Celebration,Strawberry,Discount,0,5000,0,1,0,Weekday,5,3748,900,482,872,43,40870.64,57.12,17871.8,5474.03,0.306,0
CMP-01571,University Area,Northeast,New Year,Couple Gift,Strawberry,Limited Edition,15,29295,0,1,0,Weekday,9,5944,4219,455,999,343,330170.58,55.58,63561.77,119961.76,1.887,1
CMP-01572,Transit,Bangkok,New Year,Office Celebration,Red Velvet,Limited Edition,25,38208,0,1,0,Weekday,14,9012,6079,371,1002,644,548623.86,50.09,69508.55,205289.0,2.953,1
CMP-01573,Neighborhood,South,Back to School,Seasonal Gift,Fruit Cake,Free Add-on,10,38701,1,0,0,Weekend,9,3304,7320,323,898,283,228720.6,48.6,108423.2,2732.7,0.025,0
CMP-01574,Mall,Bangkok,Graduation,Family Celebration,Chocolate,Free Add-on,0,24430,0,1,1,Weekday,7,14977,4038,758,748,511,462495.88,64.19,57269.29,239595.98,4.184,1
CMP-01575,University Area,Bangkok,New Year,Birthday,Strawberry,Limited Edition,15,25976,0,0,0,Weekend,12,7408,5995,529,865,511,390741.26,45.53,56348.97,121546.6,2.157,0
CMP-01576,CBD / Office,South,Valentine,Office Celebration,Chocolate,Limited Edition,20,30493,1,0,1,Weekday,14,11188,4750,616,841,753,590109.11,53.98,123626.16,194886.35,1.576,0
CMP-01577,Neighborhood,Northeast,Graduation,Friend Group,Red Velvet,Free Add-on,0,11335,0,0,0,Weekday,6,4602,3046,517,955,165,157575.0,49.85,33071.65,45484.95,1.375,0
CMP-01578,Mall,South,New Year,Couple Gift,Strawberry,Free Add-on,5,19325,0,1,0,Weekday,4,7955,3867,459,1008,229,239026.54,60.66,35997.5,109001.17,3.028,1
CMP-01579,Hospital,Bangkok,Songkran,Birthday,Matcha,Free Add-on,0,18468,0,0,1,Weekday,14,3441,3106,232,867,192,186439.68,59.58,86086.89,24986.47,0.29,0
CMP-01580,Transit,Bangkok,Christmas,Birthday,Cheesecake,Social Challenge,15,53592,1,1,0,Weekday,14,8318,14472,227,928,408,350795.14,50.97,127085.02,51730.06,0.407,0
CMP-01581,University Area,Bangkok,Graduation,Couple Gift,Matcha,Discount,10,42015,0,1,1,Weekday,12,7890,7269,564,836,691,629089.16,59.2,82652.0,289757.49,3.506,1
CMP-01582,CBD / Office,Bangkok,Back to School,Birthday,Vanilla,Free Add-on,15,21236,0,0,0,Weekend,7,13117,4536,412,763,353,228938.15,52.18,49775.12,69680.03,1.4,1
CMP-01583,CBD / Office,Central,Normal,Couple Gift,Red Velvet,Discount,10,47772,0,0,0,Weekend,4,10498,5437,612,870,235,184005.0,46.19,64489.71,20507.81,0.318,0
CMP-01584,Transit,Northeast,Normal,Self Reward,Red Velvet,Creator Collaboration,5,29722,0,0,1,Weekday,3,5777,7506,196,969,75,77326.2,56.33,57680.23,-14119.94,-0.245,0
CMP-01585,Mall,Bangkok,Mother's Day,Self Reward,Vanilla,Free Add-on,25,5000,0,1,1,Weekday,9,13625,1646,621,807,425,311249.81,48.87,52068.23,100041.79,1.921,0
CMP-01586,Mall,Central,Normal,Self Reward,Vanilla,Creator Collaboration,15,69839,1,0,1,Weekend,13,13494,18598,779,790,1252,941604.16,41.49,158947.58,231727.23,1.458,1
CMP-01587,Mall,Bangkok,Christmas,Friend Group,Chocolate,Discount,0,6682,0,0,0,Weekend,10,14620,1808,564,796,401,319196.0,61.5,42094.87,154203.16,3.663,0
CMP-01588,CBD / Office,Bangkok,Christmas,Family Celebration,Chocolate,Creator Collaboration,25,48684,0,0,0,Weekend,7,9572,11163,662,828,571,354591.0,47.41,69814.2,98313.2,1.408,1
CMP-01589,Transit,South,Normal,Seasonal Gift,Chocolate,Personalized Box,10,37517,1,1,1,Weekend,5,7868,8206,349,710,208,160823.52,54.77,86191.29,1890.04,0.022,0
CMP-01590,Neighborhood,Bangkok,Graduation,Office Celebration,Vanilla,Social Challenge,0,37234,0,0,0,Weekday,3,5626,8084,305,671,118,79178.0,49.44,47206.97,-8060.62,-0.171,0
CMP-01591,Mall,Bangkok,Normal,Office Celebration,Cheesecake,Personalized Box,10,33745,0,1,0,Weekday,13,13032,4096,762,860,387,326496.42,52.04,62852.38,107071.69,1.704,0
CMP-01592,Neighborhood,Northeast,Normal,Self Reward,Fruit Cake,Personalized Box,5,40343,0,1,1,Weekday,10,3732,6100,368,1001,354,407329.92,58.57,80842.31,157741.09,1.951,1
CMP-01593,CBD / Office,Bangkok,Valentine,Couple Gift,Fruit Cake,Creator Collaboration,15,56203,1,0,1,Weekday,3,12418,13726,628,827,255,200762.52,58.28,108620.49,8392.12,0.077,0
CMP-01594,University Area,Central,Graduation,Birthday,Matcha,Free Add-on,5,38933,1,1,0,Weekday,7,7819,9311,316,925,298,285435.58,54.11,81086.97,73353.17,0.905,0
CMP-01595,University Area,North,Normal,Self Reward,Strawberry,Limited Edition,25,21094,1,0,0,Weekday,5,6783,4151,342,838,169,110465.16,48.91,71635.76,-17606.96,-0.246,0
CMP-01596,Transit,Bangkok,New Year,Friend Group,Strawberry,Personalized Box,15,55149,0,1,1,Weekday,14,10306,10905,360,847,730,635931.83,51.63,107664.26,220679.88,2.05,1
CMP-01597,CBD / Office,Central,Normal,Birthday,Cheesecake,Free Add-on,20,5000,0,1,0,Weekday,13,10725,1283,528,858,220,164598.72,49.99,51221.14,31053.93,0.606,0
CMP-01598,University Area,Bangkok,Songkran,Seasonal Gift,Red Velvet,Personalized Box,20,7712,0,1,1,Weekday,9,7037,1868,414,1018,211,207924.46,49.31,32351.18,70184.99,2.169,0
CMP-01599,University Area,Bangkok,Graduation,Family Celebration,Cheesecake,Creator Collaboration,10,20777,0,1,0,Weekend,9,7266,4074,306,1001,372,365296.93,56.96,43532.14,164546.93,3.78,1
CMP-01600,Transit,Bangkok,Back to School,Office Celebration,Cheesecake,Social Challenge,10,36283,0,1,0,Weekend,7,10317,10866,383,906,382,339516.25,58.86,61023.22,138808.39,2.275,1
CMP-01601,Hospital,South,New Year,Self Reward,Strawberry,Limited Edition,0,45435,1,1,0,Weekend,12,3247,11733,275,960,453,492979.97,56.74,119580.82,160124.65,1.339,1
CMP-01602,CBD / Office,Northeast,New Year,Birthday,Matcha,Limited Edition,5,29245,0,0,1,Weekend,5,6212,4727,560,868,323,310239.59,56.91,53178.2,123378.19,2.32,1
CMP-01603,Neighborhood,North,Normal,Office Celebration,Strawberry,Discount,5,5000,0,0,0,Weekday,7,4844,1944,422,714,81,54942.3,59.48,30215.63,2462.27,0.081,0
CMP-01604,Mall,Northeast,Mother's Day,Family Celebration,Fruit Cake,Limited Edition,15,22179,0,1,1,Weekday,10,8091,3596,634,1002,487,521956.51,53.21,74958.31,202796.73,2.705,0
CMP-01605,Hospital,Bangkok,Christmas,Seasonal Gift,Vanilla,Personalized Box,10,64232,1,1,1,Weekday,3,5995,11947,164,725,72,56845.8,55.83,111304.38,-79568.82,-0.715,0
CMP-01606,University Area,Bangkok,Normal,Family Celebration,Chocolate,Creator Collaboration,20,56729,0,1,0,Weekday,10,10288,9542,371,721,540,339504.48,48.84,83656.71,82171.89,0.982,0
CMP-01607,Mall,North,Valentine,Couple Gift,Vanilla,Discount,15,36494,1,0,0,Weekday,4,12706,6489,757,708,410,246738.0,42.75,69194.98,36296.09,0.525,0
CMP-01608,University Area,Bangkok,Graduation,Friend Group,Strawberry,Discount,5,28345,0,0,0,Weekend,8,6211,6092,476,938,308,274458.8,49.06,54429.4,80226.14,1.474,0
CMP-01609,CBD / Office,Bangkok,Back to School,Birthday,Strawberry,Discount,25,26127,1,0,1,Weekday,9,10766,5235,418,852,438,313467.84,47.53,90766.87,58215.74,0.641,0
CMP-01610,Transit,Bangkok,Mother's Day,Friend Group,Vanilla,Creator Collaboration,30,68813,1,0,0,Weekday,8,8198,19656,195,670,226,105994.0,49.0,125381.31,-73448.62,-0.586,0
CMP-01611,Neighborhood,Bangkok,Normal,Birthday,Strawberry,Free Add-on,10,80411,1,0,0,Weekend,11,4420,13047,338,978,463,407532.6,55.22,143530.71,81522.99,0.568,0
CMP-01612,Mall,North,Graduation,Couple Gift,Cheesecake,Personalized Box,10,55768,0,1,0,Weekend,11,11424,6688,564,1006,743,733256.3,53.27,93554.1,297034.96,3.175,1
CMP-01613,CBD / Office,Northeast,Graduation,Family Celebration,Vanilla,Limited Edition,20,25942,0,0,1,Weekday,10,10346,4156,589,797,555,412185.45,50.42,58426.09,149408.06,2.557,1
CMP-01614,Neighborhood,Bangkok,Normal,Self Reward,Matcha,Social Challenge,10,57405,0,0,0,Weekday,14,5879,16374,264,828,466,347263.2,46.42,88632.68,72582.81,0.819,0
CMP-01615,Hospital,South,New Year,Birthday,Matcha,Free Add-on,15,42262,0,0,1,Weekday,12,3855,5799,164,965,253,232426.04,48.5,91375.81,21343.7,0.234,0
CMP-01616,University Area,Northeast,Christmas,Family Celebration,Chocolate,Discount,15,15157,0,0,1,Weekday,12,3782,2916,456,863,273,224290.25,45.17,56797.31,44512.95,0.784,0
CMP-01617,Hospital,South,Normal,Couple Gift,Vanilla,Creator Collaboration,20,70073,1,0,0,Weekend,13,3860,12973,240,819,372,243734.4,42.8,131169.76,-26841.69,-0.205,0
CMP-01618,University Area,Bangkok,Christmas,Seasonal Gift,Cheesecake,Personalized Box,10,10358,0,0,1,Weekend,7,7164,1421,334,883,164,145970.5,50.3,39333.41,34091.72,0.867,0
CMP-01619,Neighborhood,Bangkok,Back to School,Birthday,Strawberry,Creator Collaboration,20,72674,1,0,0,Weekday,12,5846,26951,504,850,821,558280.0,43.71,123787.22,120248.34,0.971,0
CMP-01620,Transit,Bangkok,Graduation,Birthday,Cheesecake,Discount,15,48416,0,0,0,Weekend,5,8146,7248,363,847,248,178547.6,48.67,67739.37,19151.23,0.283,0
CMP-01621,Transit,Bangkok,Mother's Day,Self Reward,Cheesecake,Personalized Box,10,52746,1,1,1,Weekday,5,9522,10405,304,949,204,210826.04,57.87,111177.32,10830.23,0.097,0
CMP-01622,Neighborhood,Northeast,New Year,Friend Group,Strawberry,Discount,10,66341,1,1,0,Weekday,14,3948,16305,471,906,861,765244.75,51.1,138576.54,252498.3,1.822,1
CMP-01623,University Area,Central,Valentine,Seasonal Gift,Fruit Cake,Social Challenge,10,50288,0,0,0,Weekend,13,7679,10102,329,956,583,501613.2,47.99,82908.31,157840.2,1.904,1
CMP-01624,Neighborhood,Bangkok,Normal,Friend Group,Cheesecake,Bundle,15,32122,0,1,1,Weekday,9,6378,7145,322,986,347,351893.05,47.35,81034.36,85590.19,1.056,0
CMP-01625,Transit,Central,Christmas,Family Celebration,Chocolate,Personalized Box,0,36934,0,1,1,Weekday,11,7660,6688,314,893,440,475433.2,58.99,89730.33,190747.61,2.126,1
CMP-01626,University Area,Bangkok,Graduation,Family Celebration,Fruit Cake,Limited Edition,10,38968,0,0,0,Weekend,8,9053,6430,429,913,468,399937.82,51.04,62227.82,141890.91,2.28,1
CMP-01627,Neighborhood,Bangkok,Mother's Day,Self Reward,Vanilla,Creator Collaboration,0,18911,0,1,1,Weekday,14,6923,5752,517,781,560,529205.6,53.44,81375.4,201442.48,2.475,1
CMP-01628,CBD / Office,Bangkok,Normal,Friend Group,Fruit Cake,Free Add-on,10,19227,0,0,0,Weekday,4,9973,2824,542,809,129,93924.9,54.41,30111.53,20993.14,0.697,0
CMP-01629,Neighborhood,North,Valentine,Office Celebration,Vanilla,Social Challenge,15,82301,1,0,0,Weekday,14,1896,16077,340,768,610,398208.0,47.4,167133.92,21612.06,0.129,0
CMP-01630,Neighborhood,Bangkok,Valentine,Seasonal Gift,Chocolate,Limited Edition,15,46316,0,1,0,Weekday,14,3044,5027,355,902,425,369380.73,51.43,97729.65,92257.78,0.944,0
CMP-01631,Transit,North,Valentine,Self Reward,Matcha,Free Add-on,25,26868,0,1,0,Weekday,6,8867,4233,372,958,322,252179.13,47.96,49531.55,71426.15,1.442,1
CMP-01632,Neighborhood,Central,New Year,Seasonal Gift,Vanilla,Creator Collaboration,0,64099,0,1,0,Weekday,10,4236,10260,476,793,604,522079.48,50.36,102839.95,160075.44,1.557,1
CMP-01633,Mall,Bangkok,Normal,Seasonal Gift,Fruit Cake,Social Challenge,0,55763,1,0,0,Weekday,10,12488,11438,684,958,547,524026.0,57.82,123531.98,179458.79,1.453,0
CMP-01634,Transit,South,Normal,Self Reward,Chocolate,Personalized Box,15,25216,0,1,0,Weekday,14,8100,4882,265,813,333,250830.42,53.65,82085.92,52484.43,0.639,0
CMP-01635,Neighborhood,Northeast,Songkran,Office Celebration,Strawberry,Personalized Box,15,46247,0,1,1,Weekday,6,5544,5952,252,980,185,186467.05,58.6,69116.25,40149.84,0.581,0
CMP-01636,Transit,Bangkok,Graduation,Office Celebration,Matcha,Personalized Box,10,48276,1,1,0,Weekday,9,9223,10169,216,851,287,239596.5,59.17,95045.42,46734.83,0.492,0
CMP-01637,Hospital,North,Mother's Day,Office Celebration,Strawberry,Social Challenge,20,48943,1,0,0,Weekday,12,4197,10327,314,827,441,291765.6,46.34,114462.87,20742.69,0.181,0
CMP-01638,Mall,Central,Mother's Day,Seasonal Gift,Cheesecake,Free Add-on,20,47882,0,0,1,Weekday,11,11678,5121,688,992,685,608849.92,53.19,104583.34,219249.0,2.096,0
CMP-01639,Mall,Bangkok,Normal,Friend Group,Strawberry,Discount,5,29277,1,0,0,Weekend,3,14621,5024,738,790,258,193629.0,48.07,68424.94,24644.96,0.36,0
CMP-01640,Neighborhood,Central,Christmas,Office Celebration,Strawberry,Free Add-on,15,15734,0,0,1,Weekday,4,4829,3018,257,834,130,103215.84,43.79,34039.13,11161.5,0.328,0
CMP-01641,CBD / Office,Bangkok,Back to School,Family Celebration,Red Velvet,Personalized Box,25,18423,0,1,0,Weekday,13,10617,4232,528,964,454,357783.78,47.94,52785.83,118737.85,2.249,0
CMP-01642,University Area,North,New Year,Self Reward,Cheesecake,Creator Collaboration,20,39709,0,1,0,Weekday,6,3739,11559,436,1020,382,339766.08,56.24,53099.35,137998.94,2.599,1
CMP-01643,Mall,North,New Year,Seasonal Gift,Chocolate,Social Challenge,0,43622,0,0,0,Weekday,12,8620,7677,639,792,563,445896.0,53.5,86371.51,152170.95,1.762,0
CMP-01644,Neighborhood,South,Valentine,Self Reward,Strawberry,Limited Edition,10,36702,0,1,0,Weekday,13,4223,7708,481,872,702,624533.79,53.58,68183.48,266418.28,3.907,1
CMP-01645,University Area,Bangkok,Songkran,Birthday,Strawberry,Creator Collaboration,0,65033,1,0,1,Weekday,13,7502,20611,554,968,971,1052719.36,53.32,147879.84,413473.41,2.796,1
CMP-01646,CBD / Office,Bangkok,New Year,Family Celebration,Vanilla,Bundle,25,34650,0,0,0,Weekend,14,12533,5844,502,810,731,444082.5,43.41,63875.75,128883.61,2.018,0
CMP-01647,CBD / Office,Bangkok,Graduation,Office Celebration,Red Velvet,Creator Collaboration,25,44138,1,0,0,Weekday,14,11320,10488,667,1015,1114,848032.5,50.78,103458.82,327178.52,3.162,1
CMP-01648,CBD / Office,Bangkok,Graduation,Seasonal Gift,Red Velvet,Bundle,25,6240,0,0,0,Weekday,10,11354,900,528,973,273,199221.75,46.91,43738.03,49716.69,1.137,0
CMP-01649,University Area,Bangkok,New Year,Couple Gift,Matcha,Free Add-on,15,23138,0,0,0,Weekend,11,7827,3875,416,844,322,231002.8,45.35,53768.35,50989.5,0.948,0
CMP-01650,University Area,Bangkok,Graduation,Self Reward,Matcha,Creator Collaboration,10,33244,1,1,0,Weekend,3,7569,9092,344,883,139,120405.0,52.06,59235.77,3452.39,0.058,0
CMP-01651,University Area,Bangkok,New Year,Family Celebration,Fruit Cake,Discount,20,12423,0,1,0,Weekday,3,9245,2510,474,943,168,138145.73,50.89,23866.68,46432.27,1.945,1
CMP-01652,Neighborhood,North,Normal,Couple Gift,Strawberry,Personalized Box,20,24773,0,1,1,Weekday,3,6226,4405,265,841,113,91991.94,54.84,49645.87,801.98,0.016,0
CMP-01653,University Area,Bangkok,New Year,Office Celebration,Matcha,Free Add-on,30,41867,0,0,1,Weekday,13,8206,8644,534,892,900,629395.2,55.41,98814.42,249902.16,2.529,1
CMP-01654,Neighborhood,South,Normal,Friend Group,Chocolate,Limited Edition,10,21559,0,0,0,Weekend,10,2957,5326,478,830,260,201988.8,60.79,46959.26,75820.09,1.615,0
CMP-01655,CBD / Office,South,Normal,Birthday,Cheesecake,Discount,10,30300,0,1,0,Weekday,5,8995,4453,363,1001,209,205234.03,50.56,51028.39,52733.66,1.033,0
CMP-01656,University Area,Bangkok,Graduation,Family Celebration,Strawberry,Social Challenge,0,72025,1,1,0,Weekend,7,10815,19990,430,728,410,325343.2,53.75,118555.97,56330.72,0.475,0
CMP-01657,Neighborhood,Bangkok,Valentine,Self Reward,Strawberry,Creator Collaboration,10,52445,1,1,0,Weekend,11,5288,16034,402,853,582,487013.53,50.27,122524.17,122274.61,0.998,0
CMP-01658,University Area,Central,Valentine,Seasonal Gift,Fruit Cake,Personalized Box,10,23424,0,0,0,Weekday,8,8041,4817,423,859,398,307693.8,49.61,42660.24,109995.56,2.578,1
CMP-01659,Neighborhood,North,Normal,Seasonal Gift,Cheesecake,Personalized Box,20,25968,0,0,0,Weekend,8,4235,4210,421,972,218,169516.8,48.83,51625.76,31152.54,0.603,0
CMP-01660,University Area,Bangkok,Normal,Friend Group,Vanilla,Bundle,15,37609,1,0,1,Weekday,8,7011,9595,456,799,465,353701.32,54.34,127253.46,64944.08,0.51,0
CMP-01661,Neighborhood,Central,Normal,Family Celebration,Matcha,Creator Collaboration,10,55446,1,0,0,Weekend,11,6058,15515,375,811,520,379548.0,43.66,117807.01,47916.36,0.407,0
CMP-01662,CBD / Office,Central,Normal,Friend Group,Red Velvet,Personalized Box,0,27030,0,0,0,Weekend,7,8907,3905,608,961,245,235445.0,53.48,40975.22,84951.18,2.073,0
CMP-01663,Neighborhood,Central,New Year,Family Celebration,Cheesecake,Limited Edition,5,37050,0,0,1,Weekday,7,3591,6573,402,940,364,378620.57,60.45,63741.48,165137.73,2.591,1
CMP-01664,CBD / Office,Bangkok,New Year,Seasonal Gift,Fruit Cake,Discount,10,55864,0,0,1,Weekday,7,9282,8146,562,924,515,479666.88,43.15,84525.3,122429.23,1.448,1
CMP-01665,Transit,Bangkok,New Year,Self Reward,Vanilla,Limited Edition,25,5991,0,0,0,Weekend,14,9851,2797,264,750,392,229320.0,36.19,38099.18,44902.09,1.179,0
CMP-01666,Hospital,Bangkok,Normal,Seasonal Gift,Red Velvet,Creator Collaboration,20,5000,0,1,1,Weekend,7,4264,1962,350,970,116,108919.36,46.16,37156.36,13117.63,0.353,0
